S.No,Location Id,Address,Pin Code,District,ULB Categorisation,,
1458,1458,"Rajouri Garden extension, Delhi, Delhi NCR",110027,West Delhi,South Delhi Municipal Corporation,,
1459,1459,"raghuvir nagar, Delhi, Delhi NCR",110027,West Delhi,South Delhi Municipal Corporation,,
1460,1460,"Delhi cantt  cavalary  road, Delhi, Delhi NCR",110010,South West delhi,Delhi Cantonment,,
1461,1461,"MCD public standalone urinal. sani market. ring road. subhas nagar., Delhi, Delhi NCR",110027,West Delhi,South Delhi Municipal Corporation,,
1462,1462,"rithala near metro, Delhi, Delhi NCR",110085,North West delhi,North Delhi Municipal Corporation ,,
1463,1463,"rithala mod sector 6  rohini, Delhi, Delhi NCR",110085,North West delhi,North Delhi Municipal Corporation ,,
1464,1464,"mayapuri phase 2, Delhi, Delhi NCR",110064,West Delhi,South Delhi Municipal Corporation,,
1465,1465,"mayapuri phase 2, Delhi, Delhi NCR",110064,West Delhi,South Delhi Municipal Corporation,,
1466,1466,"Rohini sec. 6 rithala  mor, Delhi, Delhi NCR",110085,North West delhi,North Delhi Municipal Corporation ,,
1467,1467,"rithala  metro, Delhi, Delhi NCR",110085,North West delhi,North Delhi Municipal Corporation ,,
1468,1468,"rajouri garden DDA market, Delhi, Delhi NCR",110027,West Delhi,South Delhi Municipal Corporation,,
1469,1469,"public toilet, cabool line, Delhi, Delhi NCR",110010,South West delhi,South Delhi Municipal Corporation,,
1470,1470,"near patwaar ghr narela delhi 110040, Delhi, Delhi NCR",110040,North West delhi,North Delhi Municipal Corporation ,,
1471,1471,"madipur,jj colony c block, Delhi, Delhi NCR",110063,West Delhi,South Delhi Municipal Corporation,,
1472,1472,"Delhi cantt sadar  bazar, Delhi, Delhi NCR",110010,South West delhi,Delhi Cantonment,,
1473,1473,"sec 6 rohini, Delhi, Delhi NCR",110085,North West delhi,North Delhi Municipal Corporation ,,
1474,1474,"rithala metro station, Delhi, Delhi NCR",110085,North West delhi,North Delhi Municipal Corporation ,,
1475,1475,"madipur C-Block, near office(dr.N.NAZ), Delhi, Delhi NCR",110063,West Delhi,South Delhi Municipal Corporation,,
1476,1476,"B blpck Double Storey Raghubir Nagar, Delhi-SDMC, Delhi NCR",110027,West Delhi,South Delhi Municipal Corporation,,
1477,1477,"Delhi cantt Sadat bazar, Delhi, Delhi NCR",110010,South West delhi,Delhi Cantonment,,
1478,1478,"C-76 Mayapuri phase-II, Delhi-SDMC, Delhi NCR",110064,West Delhi,South Delhi Municipal Corporation,,
1479,1479,"mayapuri phase 2 block c, Delhi, Delhi NCR",110064,West Delhi,South Delhi Municipal Corporation,,
1480,1480,"rajouri garden, Delhi, Delhi NCR",110027,West Delhi,South Delhi Municipal Corporation,,
1481,1481,"Shree svetamber jain sthanak sec-5 rohini, Delhi, Delhi NCR",110085,North West delhi,North Delhi Municipal Corporation ,,
1482,1482,"pachees gaj b block ,raghubir nagar, Delhi, Delhi NCR",110027,West Delhi,South Delhi Municipal Corporation,,
1483,1483,"rithala, Delhi, Delhi NCR",110085,North West delhi,North Delhi Municipal Corporation ,,
1484,1484,"igl CNG pump 2nd dsidc NARELA Delhi 110040, Delhi, Delhi NCR",110040,North West delhi,North Delhi Municipal Corporation ,,
1485,1485,"beri wala bagh  hari nagar, Delhi, Delhi NCR",110064,West Delhi,South Delhi Municipal Corporation,,
1486,1486,"opp saboli mod narela delhi 110040, Delhi, Delhi NCR",110040,North West delhi,North Delhi Municipal Corporation ,,
1487,1487,"rithala metro station rohini, Delhi, Delhi NCR",110085,North West delhi,North Delhi Municipal Corporation ,,
1488,1488,"madipur E block, Delhi, Delhi NCR",110063,West Delhi,South Delhi Municipal Corporation,,
1489,1489,"F 102 , Maya Puri, Delhi-SDMC, Delhi NCR",110064,West Delhi,South Delhi Municipal Corporation,,
1490,1490,"j block rajouri garden, Delhi, Delhi NCR",110027,West Delhi,South Delhi Municipal Corporation,,
1491,1491,"crown hights near rithala metro station rohini, Delhi, Delhi NCR",110085,North West delhi,North Delhi Municipal Corporation ,,
1492,1492,"Indian oil petrol pump sector 6 rohini, Delhi, Delhi NCR",110085,North West delhi,North Delhi Municipal Corporation ,,
1493,1493,"mayapuri phase 2, Delhi, Delhi NCR",110064,West Delhi,South Delhi Municipal Corporation,,
1494,1494,"raghuvir nagar, Delhi, Delhi NCR",110027,West Delhi,South Delhi Municipal Corporation,,
1495,1495,"cantonment general hospital, Delhi, Delhi NCR",110010,South West delhi,Delhi Cantonment,,
1496,1496,"Paschim vihar east near metro, Delhi, Delhi NCR",110026,West Delhi,North Delhi Municipal Corporation ,,
1497,1497,"raghuvir nagar, Delhi, Delhi NCR",110027,West Delhi,South Delhi Municipal Corporation,,
1498,1498,"JJ cluster sec 3 Rohini, Delhi, Delhi NCR",110085,North West delhi,North Delhi Municipal Corporation ,,
1499,1499,"jj clouster golden park sec 3 rohini, Delhi, Delhi NCR",110085,North West delhi,North Delhi Municipal Corporation ,,
1500,1500,"rajouri garden bp petrol pump, Delhi, Delhi NCR",110027,West Delhi,South Delhi Municipal Corporation,,
1501,1501,"rajori garden, Delhi, Delhi NCR",110027,West Delhi,South Delhi Municipal Corporation,,
1502,1502,"madipur F block near, Som bzar road, Delhi, Delhi NCR",110063,West Delhi,South Delhi Municipal Corporation,,
1503,1503,"indian oil petrol pump near crown plaza sector 9, Delhi, Delhi NCR",110085,North West delhi,North Delhi Municipal Corporation ,,
1504,1504,"rithala petrol pump, Delhi, Delhi NCR",110085,North West delhi,North Delhi Municipal Corporation ,,
1505,1505,"beri wala bagh  hari nagar, Delhi, Delhi NCR",110027,West Delhi,South Delhi Municipal Corporation,,
1506,1506,"Badipur c block, Delhi, Delhi NCR",110063,West Delhi,South Delhi Municipal Corporation,,
1507,1507,"Delhi cantt hospital, Delhi, Delhi NCR",110010,South West delhi,Delhi Cantonment,,
1508,1508,"indian oil petrol pump golden park Rohini sec 3, Delhi, Delhi NCR",110085,North West delhi,North Delhi Municipal Corporation ,,
1509,1509,"mayapuri phase 2, Delhi, Delhi NCR",110064,West Delhi,South Delhi Municipal Corporation,,
1510,1510,"mayapuri phase 1, Delhi, Delhi NCR",110064,West Delhi,South Delhi Municipal Corporation,,
1511,1511,"mayapuri phase 1, Delhi, Delhi NCR",110064,West Delhi,South Delhi Municipal Corporation,,
1512,1512,"nehru  market rajori garden, Delhi, Delhi NCR",110027,West Delhi,South Delhi Municipal Corporation,,
1513,1513,"delhi cantt cg hospital, Delhi, Delhi NCR",110010,South West delhi,Delhi Cantonment,,
1514,1514,"Bharat petroleum petrol pump rohini sec.5, Delhi, Delhi NCR",110085,North West delhi,North Delhi Municipal Corporation ,,
1515,1515,"mayapuri phase 2, Delhi, Delhi NCR",110064,West Delhi,South Delhi Municipal Corporation,,
1516,1516,"HP petrol pump subhas enclave rajouri garden, Delhi, Delhi NCR",110027,West Delhi,South Delhi Municipal Corporation,,
1517,1517,"igl cng gas pump 1st dsidc narela, Delhi, Delhi NCR",110040,North West delhi,North Delhi Municipal Corporation ,,
1518,1518,"madhav park rajouri garden, Delhi, Delhi NCR",110027,West Delhi,South Delhi Municipal Corporation,,
1519,1519,"madipur Jj colony, Delhi, Delhi NCR",110063,West Delhi,South Delhi Municipal Corporation,,
1520,1520,"Rajiv Gandhi Hospital, Delhi, Delhi NCR",110085,North West delhi,North Delhi Municipal Corporation ,,
1521,1521,"sector 6 rohini, Delhi, Delhi NCR",110085,North West delhi,North Delhi Municipal Corporation ,,
1522,1522,"near R block,raghbir nagar, Delhi, Delhi NCR",110027,West Delhi,South Delhi Municipal Corporation,,
1523,1523,"ramdev chowk narela delhi, Delhi, Delhi NCR",110040,North West delhi,North Delhi Municipal Corporation ,,
1524,1524,"toilet 2nd ramdev chowk narela, Delhi, Delhi NCR",110040,North West delhi,North Delhi Municipal Corporation ,,
1525,1525,"R-2 in r block Raghubir nagar, Delhi-SDMC, Delhi NCR",110027,West Delhi,South Delhi Municipal Corporation,,
1526,1526,"R-1 in R block Raghubir Nagar, Delhi-SDMC, Delhi NCR",110027,West Delhi,South Delhi Municipal Corporation,,
1527,1527,"R block, raghubir nagar, Delhi, Delhi NCR",110027,West Delhi,South Delhi Municipal Corporation,,
1528,1528,"F 143 Mayapuri, Delhi-SDMC, Delhi NCR",110064,West Delhi,South Delhi Municipal Corporation,,
1529,1529,"Rohini delhi, Delhi, Delhi NCR",110085,North West delhi,North Delhi Municipal Corporation ,,
1530,1530,"mayapuri phase 2, Delhi, Delhi NCR",110064,West Delhi,South Delhi Municipal Corporation,,
1531,1531,"madipur B-block, Delhi, Delhi NCR",110063,West Delhi,South Delhi Municipal Corporation,,
1532,1532,"Naharpur road rohini sec. 7, Delhi, Delhi NCR",110085,North West delhi,North Delhi Municipal Corporation ,,
1533,1533,"B-538 Near H.No. B-538 JJ Madipur, Delhi-SDMC, Delhi NCR",110063,West Delhi,South Delhi Municipal Corporation,,
1534,1534,"Madipur jj colony  D block (Delhi nagar nigam), Delhi, Delhi NCR",110063,West Delhi,South Delhi Municipal Corporation,,
1535,1535,"WH 58 , 59 Mayapuri, Delhi-SDMC, Delhi NCR",110064,West Delhi,South Delhi Municipal Corporation,,
1536,1536,"main market rajouri garden, Delhi, Delhi NCR",110027,West Delhi,South Delhi Municipal Corporation,,
1537,1537,"tdi mall rajouri garden near subhas inclave, Delhi, Delhi NCR",110027,West Delhi,South Delhi Municipal Corporation,,
1538,1538,"Madipur D block near, (Sabji mandi), Delhi, Delhi NCR",110063,West Delhi,South Delhi Municipal Corporation,,
1539,1539,"madipur gaun , WZ area, Delhi, Delhi NCR",110063,West Delhi,South Delhi Municipal Corporation,,
1540,1540,"opposite green trends rajouri garden, Delhi, Delhi NCR",110027,West Delhi,South Delhi Municipal Corporation,,
1541,1541,"rajouri garden police station, Delhi, Delhi NCR",110027,West Delhi,South Delhi Municipal Corporation,,
1542,1542,"rajori garden, Delhi, Delhi NCR",110027,West Delhi,South Delhi Municipal Corporation,,
1543,1543,"head quarter chief engineer Delhi zone, Delhi, Delhi NCR",110010,South West delhi,South Delhi Municipal Corporation,,
1544,1544,"madipur, near dimple chok, Delhi, Delhi NCR",110063,West Delhi,South Delhi Municipal Corporation,,
1545,1545,"rajouri garden near metro station, Delhi, Delhi NCR",110027,West Delhi,South Delhi Municipal Corporation,,
1546,1546,"Delhi cantt  public toilet, Delhi, Delhi NCR",110010,South West delhi,Delhi Cantonment,,
1547,1547,"Chandani market rohini sec 7, Delhi, Delhi NCR",110085,North West delhi,North Delhi Municipal Corporation ,,
1548,1548,"rohini delhi, Delhi, Delhi NCR",110085,North West delhi,North Delhi Municipal Corporation ,,
1549,1549,"main market near rajaori garden metro, Delhi, Delhi NCR",110027,West Delhi,South Delhi Municipal Corporation,,
1550,1550,"bahart petrol pump sec 3 rohini, Delhi, Delhi NCR",110085,North West delhi,North Delhi Municipal Corporation ,,
1551,1551,"B-1 B - Block Bhure Lal Shastri Chowk JJ Madipur, Delhi-SDMC, Delhi NCR",110063,West Delhi,South Delhi Municipal Corporation,,
1552,1552,"nearby metro rajouri garden, Delhi, Delhi NCR",110027,West Delhi,South Delhi Municipal Corporation,,
1553,1553,"Ambience mall Near Mandir, Delhi, Delhi NCR",110085,North West delhi,North Delhi Municipal Corporation ,,
1554,1554,"Madipur ,near community office, Delhi, Delhi NCR",110063,West Delhi,South Delhi Municipal Corporation,,
1555,1555,"Madipur ,Shastri chok near, community Hall, Delhi, Delhi NCR",110063,West Delhi,South Delhi Municipal Corporation,,
1556,1556,"madipur road near,Hanuman temple, Delhi, Delhi NCR",110063,West Delhi,South Delhi Municipal Corporation,,
1557,1557,"ring road mall back side Kali mata mandir rohini delhi, Delhi, Delhi NCR",110085,North West delhi,North Delhi Municipal Corporation ,,
1558,1558,"madipur metro, Delhi, Delhi NCR",110063,West Delhi,South Delhi Municipal Corporation,,
1559,1559,"rajouri garden s block, Delhi, Delhi NCR",110027,West Delhi,South Delhi Municipal Corporation,,
1560,1560,"Shivaji college sports complex, raja garden, Delhi, Delhi NCR",110027,West Delhi,South Delhi Municipal Corporation,,
1561,1561,"madipur metro staison, Delhi, Delhi NCR",110056,North West delhi,North Delhi Municipal Corporation ,,
1562,1562,"croma sec 3 rohini, Delhi, Delhi NCR",110085,North West delhi,North Delhi Municipal Corporation ,,
1563,1563,"madipur near jj colony, Delhi, Delhi NCR",110063,West Delhi,South Delhi Municipal Corporation,,
1564,1564,"DR. Baba Saheb Ambedkar Hospital, Delhi, Delhi NCR",110085,North West delhi,North Delhi Municipal Corporation ,,
1565,1565,"city center Rohini, Delhi, Delhi NCR",110085,North West delhi,North Delhi Municipal Corporation ,,
1566,1566,"mayapuri phase 1, Delhi, Delhi NCR",110064,West Delhi,South Delhi Municipal Corporation,,
1567,1567,"d mall rohini, Delhi, Delhi NCR",110085,North West delhi,North Delhi Municipal Corporation ,,
1568,1568,"sky Lok Motor Madipur Village, Delhi-SDMC, Delhi NCR",110063,West Delhi,South Delhi Municipal Corporation,,
1569,1569,"rajouri garden opposite glani's ice creems, Delhi, Delhi NCR",110027,West Delhi,South Delhi Municipal Corporation,,
1570,1570,"Tegore garden, Delhi, Delhi NCR",110027,West Delhi,South Delhi Municipal Corporation,,
1571,1571,"hp petrol pump outer ring road rohini, Delhi, Delhi NCR",110085,North West delhi,North Delhi Municipal Corporation ,,
1572,1572,"raain basera sector 26 rohini, Delhi, Delhi NCR",110089,North West delhi,North Delhi Municipal Corporation ,,
1573,1573,"delhi cantt unit run canteen, Delhi, Delhi NCR",110010,South West delhi,Delhi Cantonment,,
1574,1574,"mayapuri phase 1, Delhi, Delhi NCR",110064,West Delhi,South Delhi Municipal Corporation,,
1575,1575,"Madipur near, LIG building (janta flat), Delhi, Delhi NCR",110063,West Delhi,South Delhi Municipal Corporation,,
1576,1576,"in front of LIG flats, Delhi-SDMC, Delhi NCR",110063,West Delhi,South Delhi Municipal Corporation,,
1577,1577,"near by allhabaad bank rajouri garden, Delhi, Delhi NCR",110027,West Delhi,South Delhi Municipal Corporation,,
1578,1578,"rohini west metro station, Delhi, Delhi NCR",110085,North West delhi,North Delhi Municipal Corporation ,,
1579,1579,"sanjay Gandhi animal care, raja garden, Delhi, Delhi NCR",110027,West Delhi,South Delhi Municipal Corporation,,
1580,1580,"sector 26 rohini, Delhi, Delhi NCR",110089,North West delhi,North Delhi Municipal Corporation ,,
1581,1581,"Kings mall rohini outer ring road, Delhi, Delhi NCR",110085,North West delhi,North Delhi Municipal Corporation ,,
1582,1582,"Indian oil PETROL PUMP DSIDC NARELA DELHI 110040, Delhi, Delhi NCR",110040,North West delhi,North Delhi Municipal Corporation ,,
1583,1583,"delhi transport corporation, raja garden terminal, Delhi, Delhi NCR",110027,West Delhi,South Delhi Municipal Corporation,,
1584,1584,"near Shivaji college, raja garden, Delhi, Delhi NCR",110027,West Delhi,South Delhi Municipal Corporation,,
1585,1585,"office of the superintending engineer -1, Delhi, Delhi NCR",110027,West Delhi,South Delhi Municipal Corporation,,
1586,1586,"opp croma sec 3 rohini, Delhi, Delhi NCR",110085,North West delhi,North Delhi Municipal Corporation ,,
1587,1587,"bala ji mandir rajouri garden, Delhi, Delhi NCR",110027,West Delhi,South Delhi Municipal Corporation,,
1588,1588,"rohini west metro station, Delhi, Delhi NCR",110085,North West delhi,North Delhi Municipal Corporation ,,
1589,1589,"Madipur vill. near jhill park, Delhi, Delhi NCR",110063,West Delhi,South Delhi Municipal Corporation,,
1590,1590,"Rajan builders, raja garden, Delhi, Delhi NCR",110027,West Delhi,South Delhi Municipal Corporation,,
1591,1591,"phase 1 mayapuri, Delhi, Delhi NCR",110028,South West delhi,South Delhi Municipal Corporation,,
1592,1592,"toilet no 2 Rohini sec. 26, Delhi, Delhi NCR",110089,North West delhi,North Delhi Municipal Corporation ,,
1593,1593,"madipur colony, Delhi, Delhi NCR",110063,West Delhi,South Delhi Municipal Corporation,,
1594,1594,"madipur vill. Mahzid road, Delhi, Delhi NCR",110063,West Delhi,South Delhi Municipal Corporation,,
1595,1595,"toilet no 3 sector 26 rohini, Delhi, Delhi NCR",110042,North West delhi,North Delhi Municipal Corporation ,,
1596,1596,"Indian oil petrol pump near Garg trade center, Delhi, Delhi NCR",110085,North West delhi,North Delhi Municipal Corporation ,,
1597,1597,"delhi aashrey  sudhar board , raja garden flyover, Delhi, Delhi NCR",110027,West Delhi,South Delhi Municipal Corporation,,
1598,1598,"unity one shopping mall rohini sec.10, Delhi, Delhi NCR",110085,North West delhi,North Delhi Municipal Corporation ,,
1599,1599,"Garg trade center, Delhi, Delhi NCR",110085,North West delhi,North Delhi Municipal Corporation ,,
1600,1600,"car parking near Indian oil petrol pump Rohini, Delhi, Delhi NCR",110015,West Delhi,North Delhi Municipal Corporation ,,
1601,1601,"rajouri garden metro station, Delhi, Delhi NCR",110026,West Delhi,South Delhi Municipal Corporation,,
1602,1602,"mayapuri phase 1, Delhi, Delhi NCR",110064,West Delhi,South Delhi Municipal Corporation,,
1603,1603,"madipur metro, Delhi, Delhi NCR",110063,West Delhi,South Delhi Municipal Corporation,,
1604,1604,"Madipur vill. near canara bank, Delhi, Delhi NCR",110063,West Delhi,South Delhi Municipal Corporation,,
1605,1605,"Gopi naath bazzar, Delhi, Delhi NCR",110010,South West delhi,South Delhi Municipal Corporation,,
1606,1606,"Ashoka Apartment Sector-9 Rohini, Delhi, Delhi NCR",110085,North West delhi,North Delhi Municipal Corporation ,,
1607,1607,"central Bank road madipur billage, Delhi-SDMC, Delhi NCR",110063,West Delhi,South Delhi Municipal Corporation,,
1608,1608,"Indian oil petrol pump rohini, Delhi, Delhi NCR",110085,North West delhi,North Delhi Municipal Corporation ,,
1609,1609,"public toilet gopinath bazaar, Delhi, Delhi NCR",110010,South West delhi,South Delhi Municipal Corporation,,
1610,1610,"RG METRO ARCRADE, Delhi, Delhi NCR",110085,North West delhi,North Delhi Municipal Corporation ,,
1611,1611,"sectorn7 rohini Delhi, Delhi, Delhi NCR",110085,North West delhi,North Delhi Municipal Corporation ,,
1612,1612,"In front of deep traders , raja garden, Delhi, Delhi NCR",110026,West Delhi,South Delhi Municipal Corporation,,
1613,1613,"MCD public toilets. sector c. vasant kunj., Delhi, Delhi NCR",110070,South West delhi,South Delhi Municipal Corporation,,
